example_id,contract_id,category,label_id,clause_text,normalized_text_sha256,word_count,char_count,fold,split
cuad_00066,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).PDF",Anti-Assignment,1,This Agreement shall not be assignable by Consultant.,93e7254079afb82e3e675d766b9d55976e69203acbc2938a17a435884a06a66f,8,53,1,train
cuad_00067,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).PDF",Governing Law,4,"This Agreement shall be construed and enforced in accordance with the laws of the State of California, without regard to the conflict of law principles of California or any other jurisdiction.",0994bf003a24a8e42b4773c3cd8a08a2471915736b244ad85d12dd43ae52c730,31,192,1,train
cuad_00068,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).PDF",Ip Ownership Assignment,9,"Aduro shall be the sole and exclusive owner of, and Consultant hereby assigns to Aduro, any and all writings, documents, work product, inventions, developments, improvements, discoveries, know-how, processes, chemical entities, compounds, plans, memoranda, tests, research, designs, specifications, models and data that Consultant makes, conceives, discovers or develops, either solely or jointly with any other person in performance of the Services (collectively, ""Work Product"").",55468aa6d01068b559f0949892a20ba484f06dd17010b2b4fa324d0dadbe1edd,63,481,1,train
cuad_00069,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).PDF",Ip Ownership Assignment,9,"At Aduro's request and expense, Consultant shall assist Aduro in acquiring and maintaining its right in and title to, any Work Product.",b75310c7f5d1f4b16944154c376f50be6a04238c72d539842fa8018e5a9ef393,22,135,1,train
cuad_00070,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).PDF",Ip Ownership Assignment,9,"To the extent, if any, that Consultant has rights in or to any Work Product or any data or inventions developed in connection with work under this Agreement (""Aduro IP""), Consultant hereby irrevocably assigns and transfers to Aduro, and to the extent that an executory assignment is not enforceable, Consultant hereby agrees to assign and transfer to Aduro, in writing, from time to time, upon request, any and all right, title, or interest that Consultant has or may obtain in any Work Product and/or Aduro IP without the necessity of further consideration.",bdcfb811ead599eeceb58419138237700b374fdcf7305396d6a77321112c3b02,92,558,1,train
cuad_00071,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT.PDF,Cap On Liability,3,"It is expressly agreed that Capital  Resources shall not be liable for any loss,  liability,  claim, damage or expense or be required to contribute any amount which in the aggregate  exceeds the amount paid  (excluding  reimbursable expenses) to Capital  Resources under this Agreement.",e7670e6a21029df6df142471bae4f6ab126fb04b9a72e39b8b76c608f1b49089,43,286,0,train
cuad_00072,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT.PDF,Governing Law,4,This Agreement shall be construed  in accordance with the laws of the District of Columbia.,7b9e8e43fe5253c7845082c1d2deb313f9562ef12fe7a9fc6f579c6282f8ae34,15,91,0,train
cuad_00073,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT.PDF,Insurance,2,"The  Association  is a  member  of the  FHLBNY,  and the deposit  accounts of the  Association  are insured by the FDIC up to the maximum amount  allowed  under  law  and to the  best  of such  counsel's  knowledge  no proceedings  for the  termination or revocation of such insurance are pending or threatened;  and the description of the liquidation  account as set forth in the Registration  Statement  and the  Offering  Prospectus  under the  caption  ""The Conversion - Effects of Conversion to Stock Form on Depositors  and Borrowers of the  Bank -  Liquidation  Account""  has been  reviewed  by such  counsel  and is accurate in all material respects.",7892c9b97fdc4bdbc8d877283a9bc75d3c5feee1fa4aebc7283908edfcb859b4,103,658,0,train
cuad_00074,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT.PDF,Minimum Commitment,6,"In the event  the  Company  is  unable  to sell a  minimum  of 935,000  Shares  within  the  period  herein  provided,   this  Agreement  shall terminate,  and the Company shall refund to any persons who have  subscribed for any of the Shares,  the full amount  which it may have  received  from them plus accrued  interest  as set  forth  in the  Offering  Prospectus;  and none of the parties  to this  Agreement  shall  have any  obligation  to the  other  parties hereunder,  except as set forth in this  Section 2 and in  Sections  7, 9 and 10 hereof.",2c147759b44cbc8dc5ed8117c00a4804765cba9d2849f9d8db64994b8d0acc8b,92,556,0,train
cuad_00075,AFSALABANCORPINC_08_01_1996-EX-1.1-AGENCY AGREEMENT.PDF,Revenue/Profit Sharing,5,"Capital Resources shall receive the following compensation for its services hereunder:

                  (a) (i) a  marketing  fee in the  amount  of (x)  two  percent (2.0%) of the aggregate dollar amount of all Shares sold in the Subscription and Public Offerings,  excluding sales made through broker assisted  purchases or by other NASD member firms  participating  in the Subscription and Public Offerings pursuant  to  the  Selected  Dealers'  Agreement,  if  any  (for  which  Capital Resources'  compensation shall be pursuant to sub-paragraph  (ii)) and excluding shares sold to the  Association's  Employee  Stock  Ownership  Plan,  directors, officers or employees and any member of such person's  immediate family (defined to include children, spouse, parents, grandparents and grandchildren);

                           (ii)    a management fee in the amount of one percent and one-half (1.5%) of the aggregate dollar amount of Shares sold through broker assisted  purchases or through selected dealers, if any.",f0b39e992ae3e32a2f567f23a25b8936f6a47fddeac7144937882a0dd82e44e1,141,1026,0,train
cuad_00076,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Anti-Assignment,1,"Neither party may assign this Agreement or subcontract its obligations under this Agreement to another party without the other party's prior, written consent executed by a duly authorized officer.",cb781363acbf327201c2d0c727acce2622c04d66aa4c7f4ac09020f1192abeba,29,196,5,train
cuad_00077,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"Airspan Parties, taken as a whole, shall be liable for physical damage to Distributor's property resulting from Airspan's negligence under or in connection with this Agreement up to a maximum aggregate amount of one million US Dollars (US$1,000,000).",0fbf7843cc9cf50b6063328826522235a8c88ba9831cfc2af7bd2000b3d85861,38,250,5,train
cuad_00078,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"Airspan shall not be liable to Distributor for damages of any kind, including incidental or consequential damages, on account of the termination of this agreement in accordance with this section 13.",6920537c002bcb5635e218082bb922e11aa0750d539f073752b36116967cd16a,31,198,5,train
cuad_00079,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"Airspan shall not be liable to Distributor on account of termination or expiration of this Agreement for reimbursement or damages for loss of goodwill, prospective profits, or anticipated orders, or on account of any expenditures, investments, leases, or commitments made by either party, or for any other reason whatsoever based upon or growing out of such termination or expiration.",ad2148c8c6bdc003f16d00aa393c4e28d11cdddb33c0318732767547fb0188db,59,384,5,train
cuad_00080,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"And Distributor, taken as a whole, shall be liable for physical damage to Airspan's property resulting from Distributor's negligence under or in connection with this Agreement up to a maximum aggregate amount of one million US Dollars (US$1,000,000).",8e047d86c972fc94748cfa787774a09437de458204445d64fe547abfc22165cb,38,250,5,train
cuad_00081,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"In any event, Airspan shall not be liable      for any direct, indirect, consequential, or special losses or damages      (including, but not limited to, loss of income or profit and loss of data)      that may be suffered by the Distributor or by any other person for failure      to deliver or for any delay or error in delivery of Equipment or Software      for any reason whatsoever.",cdda2f8ed4a454b7e0756e1d3e617367c2962556333f5baf3d16c4ff07a40d8e,64,387,5,train
cuad_00082,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"WITHOUT PREJUDICE TO SECTION 16.4, NEITHER Airspan, NOR ANY OF ITS OFFICERS, DIRECTORS, EMPLOYEES, AGENTS, REPRESENTATIVES, SHAREHOLDERS, OR AFFILIATES (Airspan AND SUCH OTHER PERSONS, THE ""Airspan PARTIES""), SHALL HAVE ANY LIABILITY TO DISTRIBUTOR FOR LOSS OF PROFITS, INCOME, REVENUE OR DATA, OR INCIDENTAL, CONSEQUENTIAL, INDIRECT OR PUNITIVE DAMAGES OR LOSSES, ARISING FROM OR IN CONNECTION WITH THIS AGREEMENT, ANY PURCHASE ORDER PLACED PURSUANT TO THIS AGREEMENT OR ANY OTHER COLLATERAL CONTRACT, OR FROM OR IN CONNECTION WITH THE EQUIPMENT OR THE SOFTWARE OR THE USE THEREOF OR THE INABILITY TO USE THEM EITHER SEPARATELY OR IN COMBINATION WITH OTHER EQUIPMENT OR SOFTWARE, OR FROM ANY OTHER CAUSE, WHETHER CAUSED BY NEGLIGENCE, BREACH OF CONTRACT, STRICT LIABILITY, BREACH OF WARRANTY, ON GROUNDS OF FAILURE OF ESSENTIAL PURPOSE OR OTHERWISE.",f963f80faadf5a2f415658d966bab8491cf73f179b7711bd0a844e0b069d9e75,128,850,5,train
cuad_00083,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Cap On Liability,3,"Without prejudice to Sections 16.3 and 16.4, the liability of the Airspan Parties, taken as a whole, for each event or series of connected events





arising out of or in connection with this Agreement, any purchase order placed pursuant to this Agreement, or any other collateral contract, or from or in connection with the Equipment or Software or the use thereof, or the inability to use them either separately or in combination with other equipment or software, or from any other cause, whether caused by negligence, breach of contract, strict liability, breach of warranty, on grounds of failure of essential purpose, or otherwise, shall in no circumstance exceed the total amount payable by Distributor to Airspan under this Agreement for the provision of<omitted>the Equipment or Software which gave rise to the loss or damage or in connection with which the loss or damage was incurred.",8f5f9ebdfa259df9a849d008ce6442df846e97f6a26d40b3f0190fc451832fd8,145,895,5,train
cuad_00084,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Governing Law,4,South Dakota,1ec54b14d481665df1e7611ca34108f2c8683312b04108030d31800efaaec920,2,12,5,train
cuad_00085,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Governing Law,4,This Agreement shall be construed in accordance with and governed by the laws of the State of South Dakota.,2f053b1468e71dc12fd43590f58c63b6b0fb374934b5d15d870050e9a5ffad1e,19,107,5,train
cuad_00086,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,License Grant,8,"Distributor's appointment as a distributor of the Airspan Products grants to Distributor only a license to resell the<omitted>Airspan Products to Distributor's customers in the Territory, and does not transfer any right, title, or interest in any of the Airspan Software to Distributor.",23a268a0a6e029b7be8a172b5d0bae332506137e82e5fb3030b794edf8d0ae81,42,286,5,train
cuad_00087,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,Post-Termination Services,7,Airspan will recognize payments due to Distributor for orders received up to ninety (90) days after the termination or expiration of this Agreement.,892c1f69a647425a24ec4b56938f5aaefa0ab9435fdebfe9799056af2284aa44,23,148,5,train
cuad_00088,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Anti-Assignment,1,"Any purported assignment or transfer, by operation of law or otherwise, not having the prior written consent of AIRSOPURE shall be null and void and shall constitute a material breach of this Agreement.",670f5bd34219660dcafc40112dfa25433c78385a369cd31f3d69c9babc241bcb,33,202,3,train
cuad_00089,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Audit Rights,0,"AIRSOPURE or its designated agents shall have the right at all reasonable times to examine and copy, at its expense, all books, records, receipts and tax returns of Yours related to the Franchise and, at its option, to have an independent audit made, and thereupon be allowed to search Your computer accounting files.",898e6a67e9da42d0abe056295982321cf8bd8d992d3485f0c4653ac535d3323b,53,317,3,train
cuad_00090,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Audit Rights,0,"If an inspection discloses an underpayment to AIRSOPURE of 2% or more of the total amount that should have been paid to AIRSOPURE, You shall, in addition to repayment of such understated amount with interest, reimburse AIRSOPURE for any and all costs and expenses incurred in connection with the inspection or audit (including, without limitation,





reasonable accounting and attorneys' fees).",a9f8b248b9f2f03d489228ad6297b6d11ca7d12c2f3f9db8a237053a3f4819ae,60,396,3,train
cuad_00091,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Audit Rights,0,"Provide AIRSOPURE and its representatives with unlimited access to FRANCHISEE'S offices or its AIRSOPURE Center (personal residence excluded), including Your books, computer system (for sales and products only, unless we are auditing You) and records of the Franchise, during normal business hours for purposes of conducting inspections to fully examine and evaluate Your methods of doing business, including interviews with Your employees and customers",e51fb069f5c2df956db34e623efbdcab2adf351821d7f81c9ca0f86fd498617a,64,453,3,train
cuad_00092,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Governing Law,4,"This Agreement takes effect upon its acceptance and execution by AIRSOPURE in the State of Texas, and shall be interpreted and construed under the laws of the State of Texas.",121d2f11b66393b7df078e275ca36cda5ef629bc2a408ab1d3c594f55670cee9,30,174,3,train
cuad_00093,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Insurance,2,The evidence of insurance shall include a statement by the insurer that the policy or policies will not be canceled or materially altered without at least 30 days prior written notice to AIRSOPURE.,6340ee8506a16be464ae17710ab9c242cedf20e83cf4fb8bc736d85ba9347ae8,33,197,3,train
cuad_00094,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,Insurance,2,"You shall procure and maintain in full force and effect during the term of this Agreement, at Your expense, insurance policies written by an insurance company satisfactory to AIRSOPURE in accordance with standards and specifications set forth in the Operations Manual or otherwise by AIRSOPURE in writing. Such policies shall name AIRSOPURE as an additional insured and shall include, at a minimum:

A. Comprehensive general liability insurance in the amount of $1,000,000.00.

B. Comprehensive automobile liability insurance, including collision, comprehensive, medical and liability to satisfy state law requirements.

C. Additional coverage's and higher policy limits may be required from time to time by AIRSOPURE.",61f739d751b1dc51ee3675cb6fd34fa7522d1a5a61a8b8bd8fcc7a4fabe8dfc8,104,718,3,train
